# evaluation,mean,std
2.000000000000000000e+00 8.812550748145409063e-01 1.574988049567685733e-01
1.000000000000000000e+01 6.808655571814780094e-01 2.387079262160611282e-01
2.000000000000000000e+01 5.758385233834680816e-01 2.772883085415072113e-01
3.000000000000000000e+01 3.548419740952401535e-01 2.827363155090903968e-01
4.000000000000000000e+01 2.723282060111151259e-01 2.950122905160952880e-01
5.000000000000000000e+01 2.149589170109693359e-01 2.963457502882044237e-01
6.000000000000000000e+01 1.693929552029569685e-01 2.493496820737913788e-01
7.000000000000000000e+01 1.091283973483152259e-01 1.454704656284522279e-01
8.000000000000000000e+01 7.996901177673626515e-02 1.045392107927148595e-01
9.000000000000000000e+01 6.946272827594882071e-02 1.018008580436841892e-01
1.000000000000000000e+02 6.272204325555857940e-02 1.026863856225452704e-01
