# evaluation,mean,std
2.000000000000000000e+00 7.703182259637397777e-01 9.711233536938342070e-02
1.000000000000000000e+01 5.530900465381806130e-01 1.839491517543332399e-01
2.000000000000000000e+01 4.487813510069413869e-01 2.115374687629813510e-01
3.000000000000000000e+01 4.023050167766088481e-01 2.137631783099614713e-01
4.000000000000000000e+01 3.716192398831447696e-01 2.283350823088877435e-01
5.000000000000000000e+01 3.383911535189111919e-01 2.326046512672553523e-01
6.000000000000000000e+01 3.004496949483883017e-01 2.390283507705834309e-01
7.000000000000000000e+01 2.833539497702754484e-01 2.434257449177960053e-01
8.000000000000000000e+01 2.791448738525659778e-01 2.427919272748415014e-01
9.000000000000000000e+01 2.736218757060754347e-01 2.411367656424587003e-01
1.000000000000000000e+02 2.662914788514802455e-01 2.389000740186509597e-01
