X1,X2,X3,X4,Y1,Y2,Y3,Y4,WD,WS,AEP
2.647212187500000000e+05,2.647780000000000000e+05,2.644271875000000000e+05,2.640583750000000000e+05,6.504714000000000000e+06,6.506607000000000000e+06,6.505037500000000000e+06,6.505009000000000000e+06,9.000000000000000000e+01,6.000000000000000000e+00,1.183595190812287257e+00
2.636298125000000000e+05,2.647780000000000000e+05,2.631795312500000000e+05,2.636618750000000000e+05,6.505585500000000000e+06,6.505160500000000000e+06,6.505934500000000000e+06,6.505136500000000000e+06,9.252445220947265625e+01,6.000000000000000000e+00,1.187615038707227733e+00
2.647780000000000000e+05,2.642134687500000000e+05,2.634773125000000000e+05,2.642561250000000000e+05,6.504714000000000000e+06,6.505110000000000000e+06,6.504889000000000000e+06,6.505867500000000000e+06,9.295713806152343750e+01,6.000000000000000000e+00,1.367236691010676575e+00
2.633221250000000000e+05,2.647780000000000000e+05,2.642330000000000000e+05,2.639714062500000000e+05,6.506614000000000000e+06,6.506030000000000000e+06,6.506177500000000000e+06,6.505630000000000000e+06,9.562904357910156250e+01,6.000000000000000000e+00,2.215799439003181437e+00
2.628780000000000000e+05,2.641000625000000000e+05,2.640058750000000000e+05,2.641350000000000000e+05,6.506614000000000000e+06,6.506614000000000000e+06,6.504808500000000000e+06,6.504714000000000000e+06,9.853353118896484375e+01,6.000000000000000000e+00,2.616791593273461114e+00
2.629874062500000000e+05,2.642048437500000000e+05,2.643081562500000000e+05,2.639715937500000000e+05,6.505825000000000000e+06,6.505657000000000000e+06,6.506237500000000000e+06,6.504717000000000000e+06,9.425574493408203125e+01,6.000000000000000000e+00,2.528804685978276012e+00
2.628780000000000000e+05,2.647780000000000000e+05,2.628780000000000000e+05,2.639650625000000000e+05,6.505719500000000000e+06,6.506614000000000000e+06,6.506614000000000000e+06,6.504714000000000000e+06,9.585290527343750000e+01,6.000000000000000000e+00,1.711437815856420075e+00
2.630112812500000000e+05,2.641192812500000000e+05,2.647780000000000000e+05,2.639629062500000000e+05,6.506614000000000000e+06,6.506430000000000000e+06,6.505351000000000000e+06,6.506393500000000000e+06,9.138589477539062500e+01,6.000000000000000000e+00,2.009056405368279119e+00
2.628780000000000000e+05,2.643509375000000000e+05,2.647780000000000000e+05,2.639637187500000000e+05,6.506435500000000000e+06,6.504714000000000000e+06,6.505659500000000000e+06,6.504714000000000000e+06,9.323614501953125000e+01,6.000000000000000000e+00,1.382700195453618441e+00
2.643885625000000000e+05,2.640437187500000000e+05,2.628780000000000000e+05,2.640489062500000000e+05,6.505955000000000000e+06,6.505755500000000000e+06,6.506614000000000000e+06,6.504714000000000000e+06,9.266965484619140625e+01,6.000000000000000000e+00,2.608131934296896937e+00
2.628780000000000000e+05,2.641133437500000000e+05,2.646988437500000000e+05,2.635424687500000000e+05,6.505940500000000000e+06,6.506614000000000000e+06,6.506323500000000000e+06,6.504766000000000000e+06,9.234960937500000000e+01,6.000000000000000000e+00,1.558174476543605858e+00
2.642940312500000000e+05,2.642069687500000000e+05,2.647780000000000000e+05,2.640935625000000000e+05,6.506115000000000000e+06,6.505919000000000000e+06,6.506614000000000000e+06,6.506614000000000000e+06,9.396020507812500000e+01,6.000000000000000000e+00,2.593101924490138099e+00
2.639143750000000000e+05,2.640472812500000000e+05,2.628780000000000000e+05,2.640946875000000000e+05,6.506231500000000000e+06,6.505884500000000000e+06,6.505288000000000000e+06,6.504714000000000000e+06,9.585987091064453125e+01,6.000000000000000000e+00,3.182140249716257863e+00
2.638725625000000000e+05,2.635873125000000000e+05,2.630090312500000000e+05,2.640506562500000000e+05,6.506178500000000000e+06,6.506075500000000000e+06,6.504714000000000000e+06,6.504834000000000000e+06,9.349316406250000000e+01,6.000000000000000000e+00,2.014593694243250077e+00
2.645620937500000000e+05,2.644269687500000000e+05,2.629146875000000000e+05,2.641958125000000000e+05,6.506046500000000000e+06,6.506590500000000000e+06,6.504754500000000000e+06,6.505696500000000000e+06,9.000000000000000000e+01,6.000000000000000000e+00,1.542019053724688060e+00
2.636766562500000000e+05,2.647223750000000000e+05,2.647493125000000000e+05,2.643593437500000000e+05,6.506530000000000000e+06,6.505900000000000000e+06,6.504998000000000000e+06,6.505243000000000000e+06,9.271294403076171875e+01,6.000000000000000000e+00,1.664413388546186034e+00
2.647780000000000000e+05,2.641496562500000000e+05,2.628780000000000000e+05,2.640962500000000000e+05,6.506417000000000000e+06,6.505882500000000000e+06,6.505936500000000000e+06,6.504714000000000000e+06,9.587436676025390625e+01,6.000000000000000000e+00,2.759896199913153048e+00
2.633446562500000000e+05,2.638021562500000000e+05,2.638258750000000000e+05,2.642080000000000000e+05,6.505060000000000000e+06,6.506191000000000000e+06,6.505257500000000000e+06,6.505902500000000000e+06,9.227078247070312500e+01,6.000000000000000000e+00,2.009417767107696484e+00
2.639637187500000000e+05,2.640630000000000000e+05,2.630312500000000000e+05,2.639745312500000000e+05,6.505378500000000000e+06,6.506237000000000000e+06,6.504918000000000000e+06,6.506495000000000000e+06,9.305084991455078125e+01,6.000000000000000000e+00,3.139620969491231595e+00
2.636971875000000000e+05,2.641124375000000000e+05,2.628780000000000000e+05,2.639344375000000000e+05,6.504759500000000000e+06,6.506138000000000000e+06,6.504829000000000000e+06,6.504787000000000000e+06,9.145759582519531250e+01,6.000000000000000000e+00,2.417156534044423211e+00
2.642990937500000000e+05,2.640100000000000000e+05,2.640360937500000000e+05,2.638820937500000000e+05,6.505492000000000000e+06,6.506614000000000000e+06,6.505134500000000000e+06,6.506364000000000000e+06,9.000000000000000000e+01,6.000000000000000000e+00,2.697056176396605665e+00
2.632305312500000000e+05,2.639960625000000000e+05,2.628780000000000000e+05,2.639730000000000000e+05,6.505460000000000000e+06,6.506455500000000000e+06,6.506022500000000000e+06,6.506614000000000000e+06,9.000000000000000000e+01,6.000000000000000000e+00,1.796942280651772972e+00
2.647780000000000000e+05,2.641319375000000000e+05,2.628780000000000000e+05,2.638148437500000000e+05,6.506614000000000000e+06,6.506235000000000000e+06,6.505424000000000000e+06,6.506614000000000000e+06,9.000000000000000000e+01,6.000000000000000000e+00,2.174055893505786763e+00
2.640295312500000000e+05,2.640710625000000000e+05,2.629618750000000000e+05,2.639851250000000000e+05,6.505756000000000000e+06,6.506280500000000000e+06,6.504714000000000000e+06,6.505909500000000000e+06,9.476852416992187500e+01,6.000000000000000000e+00,3.313455826653994851e+00
2.647239375000000000e+05,2.639849062500000000e+05,2.635730312500000000e+05,2.639449687500000000e+05,6.504854000000000000e+06,6.506614000000000000e+06,6.505479000000000000e+06,6.506242500000000000e+06,9.192282104492187500e+01,6.000000000000000000e+00,2.052010913831166405e+00
2.640353750000000000e+05,2.642382500000000000e+05,2.642367187500000000e+05,2.638770625000000000e+05,6.505930500000000000e+06,6.506136500000000000e+06,6.504714000000000000e+06,6.505642000000000000e+06,9.048689270019531250e+01,6.000000000000000000e+00,3.064287132198041608e+00
2.641750000000000000e+05,2.641136875000000000e+05,2.645360000000000000e+05,2.638802500000000000e+05,6.505584000000000000e+06,6.505731500000000000e+06,6.504714000000000000e+06,6.506614000000000000e+06,9.000000000000000000e+01,6.000000000000000000e+00,2.371846763480445652e+00
2.640351250000000000e+05,2.642000000000000000e+05,2.628780000000000000e+05,2.639150625000000000e+05,6.506137500000000000e+06,6.506378500000000000e+06,6.504714000000000000e+06,6.504714000000000000e+06,9.116790008544921875e+01,6.000000000000000000e+00,2.958774386390212285e+00
2.640658125000000000e+05,2.643497187500000000e+05,2.629220000000000000e+05,2.637983750000000000e+05,6.505797500000000000e+06,6.506513500000000000e+06,6.505667000000000000e+06,6.506604500000000000e+06,9.000000000000000000e+01,6.000000000000000000e+00,2.483963212857415392e+00
2.639980625000000000e+05,2.641845312500000000e+05,2.643946875000000000e+05,2.639176875000000000e+05,6.505882000000000000e+06,6.506283000000000000e+06,6.504714000000000000e+06,6.505136000000000000e+06,9.242351531982421875e+01,6.000000000000000000e+00,2.868996904453347874e+00
2.639687187500000000e+05,2.641976875000000000e+05,2.628780000000000000e+05,2.639551562500000000e+05,6.506290000000000000e+06,6.506117000000000000e+06,6.504714000000000000e+06,6.506614000000000000e+06,9.326602172851562500e+01,6.000000000000000000e+00,3.009450145583427272e+00
2.640865625000000000e+05,2.640951562500000000e+05,2.636584687500000000e+05,2.639430312500000000e+05,6.506454000000000000e+06,6.506614000000000000e+06,6.506507000000000000e+06,6.505565000000000000e+06,9.246705627441406250e+01,6.000000000000000000e+00,2.707024701565205138e+00
2.639329375000000000e+05,2.641712500000000000e+05,2.628780000000000000e+05,2.639912500000000000e+05,6.505833000000000000e+06,6.506120500000000000e+06,6.504714000000000000e+06,6.504714000000000000e+06,9.455958557128906250e+01,6.000000000000000000e+00,3.137192503444365954e+00
2.638850625000000000e+05,2.641106250000000000e+05,2.628780000000000000e+05,2.640832187500000000e+05,6.506059000000000000e+06,6.506117000000000000e+06,6.504714000000000000e+06,6.505517000000000000e+06,9.928003692626953125e+01,6.000000000000000000e+00,2.970802963819759057e+00
2.639669062500000000e+05,2.639787187500000000e+05,2.636073125000000000e+05,2.642340000000000000e+05,6.506614000000000000e+06,6.506246500000000000e+06,6.506413000000000000e+06,6.504760000000000000e+06,1.023804321289062500e+02,6.000000000000000000e+00,2.764475657869351899e+00
2.638411562500000000e+05,2.642303437500000000e+05,2.628780000000000000e+05,2.641421875000000000e+05,6.506614000000000000e+06,6.505602000000000000e+06,6.506614000000000000e+06,6.504714000000000000e+06,1.016869812011718750e+02,6.000000000000000000e+00,2.157883320718297693e+00
2.646579062500000000e+05,2.637855000000000000e+05,2.635449375000000000e+05,2.642829062500000000e+05,6.505757000000000000e+06,6.506237000000000000e+06,6.505299500000000000e+06,6.506501000000000000e+06,1.062642669677734375e+02,6.000000000000000000e+00,2.105034559930145655e+00
2.637359062500000000e+05,2.637753750000000000e+05,2.628780000000000000e+05,2.641892812500000000e+05,6.505920500000000000e+06,6.506075500000000000e+06,6.505137000000000000e+06,6.506546000000000000e+06,1.017418518066406250e+02,6.000000000000000000e+00,1.553566723571625285e+00
2.647424375000000000e+05,2.640435937500000000e+05,2.644311250000000000e+05,2.641990625000000000e+05,6.506614000000000000e+06,6.506048500000000000e+06,6.505113000000000000e+06,6.504714000000000000e+06,1.040696640014648438e+02,6.000000000000000000e+00,2.420031203088433003e+00
2.642959375000000000e+05,2.640201562500000000e+05,2.631450000000000000e+05,2.647410000000000000e+05,6.506171500000000000e+06,6.506536500000000000e+06,6.506567000000000000e+06,6.504922500000000000e+06,1.058263320922851562e+02,6.000000000000000000e+00,2.002922743041029463e+00
2.647286562500000000e+05,2.640167812500000000e+05,2.633860312500000000e+05,2.644579375000000000e+05,6.505314000000000000e+06,6.505184000000000000e+06,6.506170000000000000e+06,6.505826000000000000e+06,1.060963821411132812e+02,6.000000000000000000e+00,2.180495834619720519e+00
2.646304062500000000e+05,2.641861875000000000e+05,2.645734375000000000e+05,2.642248437500000000e+05,6.504755000000000000e+06,6.506572500000000000e+06,6.504991000000000000e+06,6.505404500000000000e+06,1.067662582397460938e+02,6.000000000000000000e+00,1.474402015692537038e+00
2.647353750000000000e+05,2.635594687500000000e+05,2.646750625000000000e+05,2.646788125000000000e+05,6.505956500000000000e+06,6.505544500000000000e+06,6.506600500000000000e+06,6.504782000000000000e+06,1.089957122802734375e+02,6.000000000000000000e+00,9.551993045021545115e-01
2.638440625000000000e+05,2.639836875000000000e+05,2.638030937500000000e+05,2.644678437500000000e+05,6.506285000000000000e+06,6.505842500000000000e+06,6.505563500000000000e+06,6.506411000000000000e+06,1.108217468261718750e+02,6.000000000000000000e+00,3.012008639569438095e+00
2.640871250000000000e+05,2.639753125000000000e+05,2.628780000000000000e+05,2.642983750000000000e+05,6.506605500000000000e+06,6.505597000000000000e+06,6.506311000000000000e+06,6.506448500000000000e+06,1.137748718261718750e+02,6.000000000000000000e+00,2.988378525929103802e+00
2.640986562500000000e+05,2.640164062500000000e+05,2.628780000000000000e+05,2.641904687500000000e+05,6.505975500000000000e+06,6.506112500000000000e+06,6.504843000000000000e+06,6.506401500000000000e+06,1.099033279418945312e+02,6.000000000000000000e+00,3.510688915835568302e+00
2.640903125000000000e+05,2.639933125000000000e+05,2.628780000000000000e+05,2.641642187500000000e+05,6.505978000000000000e+06,6.506614000000000000e+06,6.504714000000000000e+06,6.506614000000000000e+06,1.068949508666992188e+02,6.000000000000000000e+00,2.665578259244464565e+00
2.641349062500000000e+05,2.640052812500000000e+05,2.628780000000000000e+05,2.642202500000000000e+05,6.506045000000000000e+06,6.505951000000000000e+06,6.504714000000000000e+06,6.506614000000000000e+06,1.091081466674804688e+02,6.000000000000000000e+00,3.331411637541130233e+00
2.640490000000000000e+05,2.640076250000000000e+05,2.628780000000000000e+05,2.641939687500000000e+05,6.505727000000000000e+06,6.506073000000000000e+06,6.504714000000000000e+06,6.505198500000000000e+06,1.080468139648437500e+02,6.000000000000000000e+00,3.116467933353260999e+00
2.641205625000000000e+05,2.640344687500000000e+05,2.628780000000000000e+05,2.641446562500000000e+05,6.506351500000000000e+06,6.506041000000000000e+06,6.504714000000000000e+06,6.506614000000000000e+06,1.064386749267578125e+02,6.000000000000000000e+00,3.138615919340737470e+00
2.640655625000000000e+05,2.640302500000000000e+05,2.628780000000000000e+05,2.642229375000000000e+05,6.505890500000000000e+06,6.506046500000000000e+06,6.506614000000000000e+06,6.506614000000000000e+06,1.029731292724609375e+02,6.000000000000000000e+00,3.039502649918041755e+00
2.640602500000000000e+05,2.639977500000000000e+05,2.647738750000000000e+05,2.642259062500000000e+05,6.506067000000000000e+06,6.505920000000000000e+06,6.504714000000000000e+06,6.506614000000000000e+06,9.897886657714843750e+01,6.000000000000000000e+00,3.168047567478243565e+00
2.637348125000000000e+05,2.642664375000000000e+05,2.628954375000000000e+05,2.636232187500000000e+05,6.506238500000000000e+06,6.506031000000000000e+06,6.505498000000000000e+06,6.504833000000000000e+06,9.805133819580078125e+01,6.000000000000000000e+00,1.719968232259058594e+00
2.638002500000000000e+05,2.640320312500000000e+05,2.628780000000000000e+05,2.642780937500000000e+05,6.506105000000000000e+06,6.505883500000000000e+06,6.504714000000000000e+06,6.506599500000000000e+06,9.888049316406250000e+01,6.000000000000000000e+00,2.065618760403454601e+00
2.642175625000000000e+05,2.640520625000000000e+05,2.628780000000000000e+05,2.641746875000000000e+05,6.506509500000000000e+06,6.505941000000000000e+06,6.504714000000000000e+06,6.504714000000000000e+06,1.012876968383789062e+02,6.000000000000000000e+00,2.926525346923661175e+00
2.640784687500000000e+05,2.640966562500000000e+05,2.639184375000000000e+05,2.641226875000000000e+05,6.504714000000000000e+06,6.506079500000000000e+06,6.504714000000000000e+06,6.505921500000000000e+06,1.049913101196289062e+02,6.000000000000000000e+00,3.877459010998225430e+00
2.640939062500000000e+05,2.640932812500000000e+05,2.638975312500000000e+05,2.642208125000000000e+05,6.504714000000000000e+06,6.506016500000000000e+06,6.504714000000000000e+06,6.506122000000000000e+06,1.096565704345703125e+02,6.000000000000000000e+00,4.034374953170937417e+00
2.641050000000000000e+05,2.640581875000000000e+05,2.641836562500000000e+05,2.642894687500000000e+05,6.504714000000000000e+06,6.506004500000000000e+06,6.504853500000000000e+06,6.506181500000000000e+06,1.092122192382812500e+02,6.000000000000000000e+00,3.472451420126364763e+00
2.639946875000000000e+05,2.640832500000000000e+05,2.637479375000000000e+05,2.640719375000000000e+05,6.505769000000000000e+06,6.505495000000000000e+06,6.506131500000000000e+06,6.506051000000000000e+06,1.082164459228515625e+02,6.000000000000000000e+00,3.465797586556008447e+00
2.640650937500000000e+05,2.641382500000000000e+05,2.635737500000000000e+05,2.641445625000000000e+05,6.504919000000000000e+06,6.505918000000000000e+06,6.504714000000000000e+06,6.506078000000000000e+06,1.062058410644531250e+02,6.000000000000000000e+00,3.954378854119062758e+00
2.640658125000000000e+05,2.641218437500000000e+05,2.636828437500000000e+05,2.641475000000000000e+05,6.505341000000000000e+06,6.505959000000000000e+06,6.504714000000000000e+06,6.506131000000000000e+06,1.094894409179687500e+02,6.000000000000000000e+00,4.178936885044645777e+00
2.640788437500000000e+05,2.641246562500000000e+05,2.637273750000000000e+05,2.641385312500000000e+05,6.505526000000000000e+06,6.505995500000000000e+06,6.504714000000000000e+06,6.506291000000000000e+06,1.135878601074218750e+02,6.000000000000000000e+00,4.313365644878629723e+00
2.641066875000000000e+05,2.641217500000000000e+05,2.638435937500000000e+05,2.641857812500000000e+05,6.506202500000000000e+06,6.505917000000000000e+06,6.504714000000000000e+06,6.506063500000000000e+06,1.162492218017578125e+02,6.000000000000000000e+00,4.344037320443075778e+00
2.641182500000000000e+05,2.642471875000000000e+05,2.644475937500000000e+05,2.642578125000000000e+05,6.506509000000000000e+06,6.506368500000000000e+06,6.506082500000000000e+06,6.505592500000000000e+06,1.119323730468750000e+02,6.000000000000000000e+00,2.820099774563220585e+00
2.641180312500000000e+05,2.640881875000000000e+05,2.637635000000000000e+05,2.641204687500000000e+05,6.506105000000000000e+06,6.505948000000000000e+06,6.504714000000000000e+06,6.505791000000000000e+06,1.129926376342773438e+02,6.000000000000000000e+00,4.439200269478163818e+00
2.641388125000000000e+05,2.640763750000000000e+05,2.637368437500000000e+05,2.641192187500000000e+05,6.505801000000000000e+06,6.505948500000000000e+06,6.504714000000000000e+06,6.506102500000000000e+06,1.173847961425781250e+02,6.000000000000000000e+00,4.466394155814096933e+00
2.640437812500000000e+05,2.641754687500000000e+05,2.647333750000000000e+05,2.641606562500000000e+05,6.504925000000000000e+06,6.505711000000000000e+06,6.504989000000000000e+06,6.505325500000000000e+06,1.134062271118164062e+02,6.000000000000000000e+00,3.352351010283844523e+00
2.641247500000000000e+05,2.640900312500000000e+05,2.637797187500000000e+05,2.641044375000000000e+05,6.505622000000000000e+06,6.505940000000000000e+06,6.504714000000000000e+06,6.505780500000000000e+06,1.181816177368164062e+02,6.000000000000000000e+00,4.631957910834563208e+00
2.642785937500000000e+05,2.641369687500000000e+05,2.644375312500000000e+05,2.639184062500000000e+05,6.506307000000000000e+06,6.505943500000000000e+06,6.506288500000000000e+06,6.505877500000000000e+06,1.167485046386718750e+02,6.000000000000000000e+00,3.410361686096011091e+00
2.641342812500000000e+05,2.640955000000000000e+05,2.637370625000000000e+05,2.641013125000000000e+05,6.505765000000000000e+06,6.505920500000000000e+06,6.506137500000000000e+06,6.505608500000000000e+06,1.182903747558593750e+02,6.000000000000000000e+00,3.543209187003348859e+00
2.640859687500000000e+05,2.640732812500000000e+05,2.639030000000000000e+05,2.640516562500000000e+05,6.506089500000000000e+06,6.505774500000000000e+06,6.504886000000000000e+06,6.505933000000000000e+06,1.145182342529296875e+02,6.000000000000000000e+00,4.833023561693385872e+00
2.640593125000000000e+05,2.640573125000000000e+05,2.639084375000000000e+05,2.640430312500000000e+05,6.506056500000000000e+06,6.505707000000000000e+06,6.504909500000000000e+06,6.505897500000000000e+06,1.191317596435546875e+02,6.000000000000000000e+00,4.989760294755376968e+00
2.640315937500000000e+05,2.640485312500000000e+05,2.638527500000000000e+05,2.640478750000000000e+05,6.505507500000000000e+06,6.505666500000000000e+06,6.504930500000000000e+06,6.505346500000000000e+06,1.206435699462890625e+02,6.000000000000000000e+00,5.399738027979749333e+00
2.640688750000000000e+05,2.638245000000000000e+05,2.643810000000000000e+05,2.640275312500000000e+05,6.505515000000000000e+06,6.505454000000000000e+06,6.504769000000000000e+06,6.505669500000000000e+06,1.250103530883789062e+02,6.000000000000000000e+00,3.869771837476873255e+00
2.640003750000000000e+05,2.640517187500000000e+05,2.637916875000000000e+05,2.640545000000000000e+05,6.505694000000000000e+06,6.505383500000000000e+06,6.504934000000000000e+06,6.505543500000000000e+06,1.290986175537109375e+02,6.000000000000000000e+00,4.262423799537929270e+00
2.639173437500000000e+05,2.642049687500000000e+05,2.638653125000000000e+05,2.639342187500000000e+05,6.506287500000000000e+06,6.505916000000000000e+06,6.505771500000000000e+06,6.506446500000000000e+06,1.284687042236328125e+02,6.000000000000000000e+00,3.149294683624316971e+00
2.639294687500000000e+05,2.640549687500000000e+05,2.645996250000000000e+05,2.638602500000000000e+05,6.504865500000000000e+06,6.505495500000000000e+06,6.504880500000000000e+06,6.505867000000000000e+06,1.328013153076171875e+02,6.000000000000000000e+00,3.047333127725411206e+00
2.637211875000000000e+05,2.638424375000000000e+05,2.635459375000000000e+05,2.639645000000000000e+05,6.505436500000000000e+06,6.506187500000000000e+06,6.504913500000000000e+06,6.505875500000000000e+06,1.348634796142578125e+02,6.000000000000000000e+00,2.300677255022880008e+00
2.643814687500000000e+05,2.639922500000000000e+05,2.636080937500000000e+05,2.639668750000000000e+05,6.506032000000000000e+06,6.505641000000000000e+06,6.504740500000000000e+06,6.504984500000000000e+06,1.325348510742187500e+02,6.000000000000000000e+00,3.415518735449368570e+00
