# evaluation,mean,std
2.000000000000000000e+00 8.821993057739258015e-01 1.585287274215447240e-01
1.000000000000000000e+01 6.604378313149338320e-01 2.365113860614674879e-01
2.000000000000000000e+01 4.457341115528644093e-01 2.753306106700208478e-01
3.000000000000000000e+01 2.530827818059662726e-01 2.164342867033436091e-01
4.000000000000000000e+01 1.678858180403085265e-01 1.344760943244675266e-01
5.000000000000000000e+01 1.309305726664946323e-01 1.352698164830921090e-01
6.000000000000000000e+01 1.111640646919094949e-01 1.238953895310897502e-01
7.000000000000000000e+01 9.777461425261413375e-02 1.124302629668528092e-01
8.000000000000000000e+01 9.491697379768020137e-02 1.155619404205441986e-01
9.000000000000000000e+01 8.718407294675679930e-02 1.126300657996976290e-01
1.000000000000000000e+02 7.819678629449532126e-02 1.048476169533736763e-01
