# evaluation,mean,std
2.000000000000000000e+00 2.374011186415950547e+00 5.301894016703340151e-01
1.000000000000000000e+01 1.939307893375555647e+00 7.045408010389746511e-01
2.000000000000000000e+01 1.393293355305989190e+00 7.797865181836349802e-01
3.000000000000000000e+01 9.148024787306785477e-01 6.848096532669133429e-01
4.000000000000000000e+01 5.399279697140056955e-01 4.924403703219965567e-01
5.000000000000000000e+01 2.964671569466590939e-01 3.071681156150742331e-01
6.000000000000000000e+01 2.275921213626861672e-01 2.351746433992742691e-01
7.000000000000000000e+01 1.979521036148071400e-01 2.077399305674229590e-01
8.000000000000000000e+01 1.798920157750447946e-01 2.001611086260937644e-01
9.000000000000000000e+01 1.679842714468637865e-01 1.996410753250991987e-01
1.000000000000000000e+02 1.650913202762604171e-01 2.233083572495964952e-01
