X1,X2,X3,X4,Y1,Y2,Y3,Y4,WD,WS,AEP
2.638607192842960358e+05,2.630710949658155441e+05,2.644853829293251038e+05,2.636841945468187332e+05,6.506219014145374298e+06,6.504910804813295603e+06,6.504901561132758856e+06,6.506013475908279419e+06,1.200000008940696716e+02,6.000000059604644775e+00,1.502361328726708134e+00
2.628935877806246281e+05,2.632795968680381775e+05,2.639107488780021667e+05,2.636753912060260773e+05,6.504714000000000000e+06,6.504725916012177244e+06,6.505733200581312180e+06,6.505646479614019394e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.553659297929660177e+00
2.628780000000000000e+05,2.634190439968109131e+05,2.640400722413063049e+05,2.637487855612039566e+05,6.505073924499690533e+06,6.504728139644009992e+06,6.505259177805423737e+06,6.505810162557601929e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.783081562809826437e+00
2.628780000000000000e+05,2.647780000000000000e+05,2.628780000000000000e+05,2.638230792819261551e+05,6.505004764631330967e+06,6.504714000000000000e+06,6.504714000000000000e+06,6.506614000000000000e+06,1.200000008940696716e+02,6.000000059604644775e+00,1.900510928762701557e+00
2.634474961220026016e+05,2.628780000000000000e+05,2.642932695477008820e+05,2.637789519338607788e+05,6.504904317439287901e+06,6.504714000000000000e+06,6.504714000000000000e+06,6.506614000000000000e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.047699005290350094e+00
2.628780000000000000e+05,2.630427966183722019e+05,2.647780000000000000e+05,2.638702077238559723e+05,6.504889631728023291e+06,6.505269671724677086e+06,6.505064644409656525e+06,6.505508976741075516e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.161279097316249231e+00
2.630241937576532364e+05,2.635706646947860718e+05,2.634695086358785629e+05,2.638843547670841217e+05,6.504839591503083706e+06,6.505120686496734619e+06,6.505342387832641602e+06,6.506216242606878281e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.230225802293231752e+00
2.635931856392621994e+05,2.647124882726669312e+05,2.644395475058555603e+05,2.636680285035371780e+05,6.504938941993504763e+06,6.504903050071686506e+06,6.506348756416082382e+06,6.506563336326122284e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.283238291353983929e+00
2.642934916286468506e+05,2.636625892190933228e+05,2.646794484941959381e+05,2.645644201903343201e+05,6.505287938533663750e+06,6.506304123808383942e+06,6.505093665581882000e+06,6.504981234498262405e+06,1.200000008940696716e+02,6.000000059604644775e+00,1.183830512790977840e+00
2.645533845453262329e+05,2.647289085595607758e+05,2.644870342104434967e+05,2.637036335377693176e+05,6.504714000000000000e+06,6.506289566691160202e+06,6.506585630942821503e+06,6.505925334234476089e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.543331706108018508e+00
2.631989904313087463e+05,2.631152854501008987e+05,2.646597307412624359e+05,2.635698482840061188e+05,6.505008951015710831e+06,6.506089366550683975e+06,6.506334886719226837e+06,6.505872207398653030e+06,1.200000008940696716e+02,6.000000059604644775e+00,1.443878994327123078e+00
2.628780000000000000e+05,2.647780000000000000e+05,2.640815852968692780e+05,2.638271239637136459e+05,6.504714000000000000e+06,6.505800820888519287e+06,6.506614000000000000e+06,6.504849732737183571e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.803334933814116692e+00
2.628780000000000000e+05,2.647780000000000000e+05,2.640706140904426575e+05,2.638235547571182251e+05,6.504714000000000000e+06,6.506614000000000000e+06,6.506614000000000000e+06,6.506614000000000000e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.287774722375632397e+00
2.646216465203762054e+05,2.647780000000000000e+05,2.640342145590782166e+05,2.638063899724483490e+05,6.504714000000000000e+06,6.504748304905869067e+06,6.504735604481898248e+06,6.504714000000000000e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.919891242755566108e+00
2.647780000000000000e+05,2.639639728813171387e+05,2.640729872195720673e+05,2.638039728461503983e+05,6.504714000000000000e+06,6.504714000000000000e+06,6.506614000000000000e+06,6.504714000000000000e+06,1.200000008940696716e+02,6.000000059604644775e+00,3.362761331804998477e+00
2.647780000000000000e+05,2.628780000000000000e+05,2.647780000000000000e+05,2.638072562693357468e+05,6.504714000000000000e+06,6.504714000000000000e+06,6.506614000000000000e+06,6.505738442189931870e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.295217817727695842e+00
2.647780000000000000e+05,2.635344775049686432e+05,2.640608307509422302e+05,2.638300424425601959e+05,6.504714000000000000e+06,6.504714000000000000e+06,6.506614000000000000e+06,6.504714000000000000e+06,1.200000008940696716e+02,6.000000059604644775e+00,3.355843358793585196e+00
2.647780000000000000e+05,2.636384653507471085e+05,2.639982660977840424e+05,2.637984653859138489e+05,6.504714000000000000e+06,6.504714000000000000e+06,6.506614000000000000e+06,6.504714000000000000e+06,1.200000008940696716e+02,6.000000059604644775e+00,3.377986916549971852e+00
2.647780000000000000e+05,2.636097102283239365e+05,2.640496516196727753e+05,2.638055689750909805e+05,6.504714000000000000e+06,6.504714000000014901e+06,6.504714000000000000e+06,6.504714000000000931e+06,1.200000008940696716e+02,6.000000059604644775e+00,3.678041315328623551e+00
2.647780000000000000e+05,2.635455227761268616e+05,2.641222394733428955e+05,2.637920555024147034e+05,6.504714000000000000e+06,6.506614000000000000e+06,6.504714000000000000e+06,6.504714000000000000e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.920611713263478126e+00
2.628780000000000000e+05,2.635691664128303528e+05,2.639813548772335052e+05,2.638213548420667648e+05,6.504714000000000000e+06,6.504714000000000000e+06,6.504714000000000000e+06,6.504714000000000000e+06,1.200000008940696716e+02,6.000000059604644775e+00,3.708637096875651906e+00
2.628780000000000000e+05,2.636571710555553436e+05,2.640238080112934113e+05,2.638171710340976715e+05,6.504962053035140038e+06,6.504714000000000000e+06,6.504714000000000000e+06,6.504714000000000000e+06,1.200000008940696716e+02,6.000000059604644775e+00,3.485702706176235566e+00
2.643709026365280151e+05,2.636695231615304947e+05,2.639829003839492798e+05,2.638191122322082520e+05,6.504714000000000000e+06,6.504714000000000000e+06,6.504714000000000000e+06,6.505020100475788116e+06,1.200000008940696716e+02,6.000000059604644775e+00,3.249518206793089448e+00
2.628780000001654844e+05,2.630380000068545341e+05,2.639885889856815338e+05,2.638285888938903809e+05,6.504714000000021420e+06,6.504714000000001863e+06,6.504714000000134110e+06,6.504714000000000000e+06,1.200000008940696716e+02,6.000000059604644775e+00,3.119302541977879706e+00
2.645682049660682678e+05,2.636973472087383270e+05,2.640796544044017792e+05,2.638573471872806549e+05,6.505504092206001282e+06,6.504714000000000000e+06,6.505396041049003601e+06,6.504714000000000000e+06,1.200000008940696716e+02,6.000000059604644775e+00,4.328458334043814304e+00
2.647591603784561157e+05,2.637234058766365051e+05,2.640949522821903229e+05,2.638834058551788330e+05,6.506303356547594070e+06,6.504714000000000000e+06,6.504845826643645763e+06,6.504714000000000000e+06,1.200000008940696716e+02,6.000000059604644775e+00,3.818322099203236952e+00
2.644543601124286652e+05,2.636496748893260956e+05,2.639904185204505920e+05,2.639304120450019836e+05,6.505187354069888592e+06,6.506392663891553879e+06,6.506197262443542480e+06,6.504885102539449930e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.510648903384577579e+00
2.642366882829666138e+05,2.639733493177890778e+05,2.643887731878757477e+05,2.638732412068843842e+05,6.504916424219995737e+06,6.505258838398694992e+06,6.505000772072315216e+06,6.505383655364751816e+06,1.200000008940696716e+02,6.000000059604644775e+00,3.379352880856534291e+00
2.639355741529464722e+05,2.647412424890995026e+05,2.641479520528316498e+05,2.639707628278732300e+05,6.506336729051113129e+06,6.504816999615296721e+06,6.505260345287561417e+06,6.505443230248928070e+06,1.200000008940696716e+02,6.000000059604644775e+00,3.825448204270018859e+00
2.632452998011112213e+05,2.641557530848979950e+05,2.642151988654136658e+05,2.639111184089183807e+05,6.506614000000000000e+06,6.504714000000000000e+06,6.505877719898462296e+06,6.504714000000000000e+06,1.200000008940696716e+02,6.000000059604644775e+00,3.062487904864370947e+00
2.646079061536788940e+05,2.638385428993701935e+05,2.639656838445663452e+05,2.638211436896324158e+05,6.506175419349908829e+06,6.505263982839822769e+06,6.506295394475698471e+06,6.504787789586499333e+06,1.200000008940696716e+02,6.000000059604644775e+00,4.040812772389880791e+00
2.647780000000000000e+05,2.640890627770423889e+05,2.640221177725791931e+05,2.638593632428646088e+05,6.505822926945924759e+06,6.504714000000000000e+06,6.504859323879271746e+06,6.505005538885235786e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.992697052920952672e+00
2.643659255771636963e+05,2.647670830397605896e+05,2.646266240327358246e+05,2.640147996335029602e+05,6.505274865372419357e+06,6.506020237202882767e+06,6.505564158306956291e+06,6.505321804575562477e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.575245319755786078e+00
2.637504219501018524e+05,2.645007742373943329e+05,2.639762156455516815e+05,2.640637730686664581e+05,6.506544693417787552e+06,6.504728208367466927e+06,6.505203841598272324e+06,6.505485917694807053e+06,1.200000008940696716e+02,6.000000059604644775e+00,3.850654173251290668e+00
2.646056657521724701e+05,2.638460191338062286e+05,2.640085163621902466e+05,2.640154870538711548e+05,6.506241195286750793e+06,6.504714000000000000e+06,6.506258365507364273e+06,6.504847938918262720e+06,1.200000008940696716e+02,6.000000059604644775e+00,3.981345592864655281e+00
2.638677349357604980e+05,2.644663046925067902e+05,2.638989053158760071e+05,2.640936329333782196e+05,6.504894766840279102e+06,6.504987844803869724e+06,6.505262384615778923e+06,6.505676051826715469e+06,1.200000008940696716e+02,6.000000059604644775e+00,3.970553222254308068e+00
2.647780000000000000e+05,2.640817666082382202e+05,2.640527550904750824e+05,2.640390496044158936e+05,6.504714000000000000e+06,6.505053366129040718e+06,6.504714000000000000e+06,6.504873443459659815e+06,1.200000008940696716e+02,6.000000059604644775e+00,3.503746470196843710e+00
2.639348439245223999e+05,2.645248968033790588e+05,2.640999474613666534e+05,2.640998359112739563e+05,6.506043676878452301e+06,6.504714000000000000e+06,6.506614000000000000e+06,6.506020724625825882e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.856986098564469501e+00
2.647064318387508392e+05,2.646241031138896942e+05,2.638927654175758362e+05,2.641405974476337433e+05,6.506233466280937195e+06,6.504925166335642338e+06,6.505254242648124695e+06,6.505176017494440079e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.507574190778257606e+00
2.644920139877796173e+05,2.632018773137331009e+05,2.639586403338909149e+05,2.639700217275619507e+05,6.505163089631438255e+06,6.505105407191753387e+06,6.506510629077196121e+06,6.504830428321227431e+06,1.200000008940696716e+02,6.000000059604644775e+00,2.446187539386071030e+00
