# evaluation,mean,std
2.000000000000000000e+00 2.333559347880383772e+00 5.925875863425807966e-01
1.000000000000000000e+01 1.881304469905930032e+00 7.169330432175816670e-01
2.000000000000000000e+01 1.328937857727209515e+00 7.870049811775204907e-01
3.000000000000000000e+01 6.799975759188334745e-01 5.583734816226669784e-01
4.000000000000000000e+01 4.576867784659067739e-01 5.061689315823115765e-01
5.000000000000000000e+01 2.867292393644650939e-01 3.400152212818060571e-01
6.000000000000000000e+01 2.446194573243460069e-01 3.060189826274505864e-01
7.000000000000000000e+01 1.910147915681203457e-01 1.981437558942439059e-01
8.000000000000000000e+01 1.731912460327148240e-01 1.917800036672890340e-01
9.000000000000000000e+01 1.677251497109730483e-01 1.948153658947328615e-01
1.000000000000000000e+02 1.444584567546844112e-01 1.845514558393628324e-01
