# evaluation,mean,std
2.000000000000000000e+00 8.797928794832272636e-01 1.661740542520506458e-01
1.000000000000000000e+01 7.503937733844838753e-01 1.771081574385037494e-01
2.000000000000000000e+01 6.618180328863775275e-01 2.422367650130357597e-01
3.000000000000000000e+01 4.911168285880888607e-01 2.641502557973103293e-01
4.000000000000000000e+01 3.507211912369657125e-01 2.656314822967812406e-01
5.000000000000000000e+01 2.357301278981286385e-01 2.416445764287325215e-01
6.000000000000000000e+01 1.843123965702619382e-01 2.415285678311328565e-01
7.000000000000000000e+01 1.413402780663356451e-01 1.991072010212523169e-01
8.000000000000000000e+01 1.362416234635520085e-01 2.201018189517248702e-01
9.000000000000000000e+01 1.213641408400101956e-01 2.126291562916597655e-01
1.000000000000000000e+02 9.838610279459557295e-02 1.925284718759883718e-01
